GKDD-1492-MONOMER	GKDD-1492		racemase	
GKDD-877-MONOMER	GKDD-877		hypothetical protein	
GKDD-685-MONOMER	GKDD-685		flagellar basal-body rod protein FlgB	
GKDD-2453-MONOMER	GKDD-2453		hypothetical protein	
GKDD-704-MONOMER	GKDD-704		flagellar protein	
GKDD-1883-MONOMER	GKDD-1883		glycosyl transferase	
GKDD-3514-MONOMER	GKDD-3514		transposase/IS protein	
GKDD-3203-MONOMER	GKDD-3203		GDP/GTP pyrophosphokinase	
GKDD-1934-MONOMER	GKDD-1934		hydrolase	
GKDD-1719-MONOMER	GKDD-1719		flagellar basal body rod protein FlgC	
GKDD-2205-MONOMER	GKDD-2205		heat-inducible protein	
GKDD-3042-MONOMER	GKDD-3042		hypothetical protein	
GKDD-458-MONOMER	GKDD-458		transposase for the IS1541 insertion element	
GKDD-1490-MONOMER	GKDD-1490		oxidoreductase	
GKDD-2513-MONOMER	GKDD-2513		glutaredoxin	
GKDD-2006-MONOMER	GKDD-2006		hypothetical protein	
GKDD-2982-MONOMER	GKDD-2982		hypothetical protein	
GKDD-159-MONOMER	GKDD-159		cytosine deaminase	
GKDD-1068-MONOMER	GKDD-1068		tol-pal system protein YbgF	
GKDD-1194-MONOMER	GKDD-1194		hypothetical protein	
GKDD-3309-MONOMER	GKDD-3309		lipoprotein NlpI	
GKDD-2875-MONOMER	GKDD-2875		nitrate reductase catalytic subunit	
GKDD-1225-MONOMER	GKDD-1225		aldehyde dehydrogenase	
GKDD-646-MONOMER	GKDD-646		AraC family transcriptional regulator	
GKDD-2050-MONOMER	GKDD-2050		DNA topoisomerase III	
GKDD-383-MONOMER	GKDD-383		hypothetical protein	
GKDD-3873-MONOMER	GKDD-3873		formate dehydrogenase-O iron-sulfur subunit	
GKDD-3373-MONOMER	GKDD-3373		hypothetical protein	
GKDD-2714-MONOMER	GKDD-2714		hypothetical protein	
GKDD-2269-MONOMER	GKDD-2269		pyruvate kinase	
GKDD-1495-MONOMER	GKDD-1495		argininosuccinate synthase	
GKDD-874-MONOMER	GKDD-874		Rieske protein	
GKDD-3318-MONOMER	GKDD-3318		hypothetical protein	
GKDD-511-MONOMER	GKDD-511		hypothetical protein	
GKDD-3188-MONOMER	GKDD-3188		sulfate adenylyltransferase subunit 1	
GKDD-1476-MONOMER	GKDD-1476		histidinol dehydrogenase	
GKDD-158-MONOMER	GKDD-158		nitrite reductase	
GKDD-1764-MONOMER	GKDD-1764		amino-acid ABC transporter permease	
GKDD-1424-MONOMER	GKDD-1424		molybdopterin biosynthesis protein MoeA	
GKDD-2623-MONOMER	GKDD-2623		AraC family transcriptional regulator	
GKDD-639-MONOMER	GKDD-639		modulator of drug activity	
GKDD-2897-MONOMER	GKDD-2897		transposase for the IS1541 insertion element	
GKDD-2537-MONOMER	GKDD-2537		hypothetical protein	
GKDD-486-MONOMER	GKDD-486		hypothetical protein	
GKDD-2557-MONOMER	GKDD-2557		deoxyribodipyrimidine photolyase	
GKDD-1855-MONOMER	GKDD-1855		endopeptidase	
GKDD-3464-MONOMER	GKDD-3464		2-hydroxy-3-oxopropionate reductase	
GKDD-2206-MONOMER	GKDD-2206		lipoprotein	
GKDD-2826-MONOMER	GKDD-2826		hypothetical protein	
GKDD-3109-MONOMER	GKDD-3109		phospho-2-dehydro-3-deoxyheptonate aldolase	
GKDD-1745-MONOMER	GKDD-1745		flagellar hook-length control protein FliK	
GKDD-3565-MONOMER	GKDD-3565		hypothetical protein	
GKDD-2413-MONOMER	GKDD-2413		NADH dehydrogenase subunit I	
GKDD-2007-MONOMER	GKDD-2007		hypothetical protein	
GKDD-411-MONOMER	GKDD-411		DNA polymerase III subunit psi	
GKDD-1759-MONOMER	GKDD-1759		flagellin	
GKDD-3530-MONOMER	GKDD-3530		glucose-6-phosphate isomerase	
GKDD-688-MONOMER	GKDD-688		flagellar hook protein FlgE	
GKDD-3342-MONOMER	GKDD-3342		fructose-1,6-bisphosphatase	
GKDD-1920-MONOMER	GKDD-1920		transcriptional regulator	
GKDD-4084-MONOMER	GKDD-4084		outer membrane secretin precursor	
GKDD-4055-MONOMER	GKDD-4055		Yop targeted effector	
GKDD-795-MONOMER	GKDD-795		tagatose-bisphosphate aldolase	
GKDD-1978-MONOMER	GKDD-1978		hypothetical protein	
GKDD-2331-MONOMER	GKDD-2331		hypothetical protein	
GKDD-3905-MONOMER	GKDD-3905		recombination protein F	
GKDD-3290-MONOMER	GKDD-3290		sugar transport system permease	
GKDD-2629-MONOMER	GKDD-2629		acetyl-CoA carboxylase subunit beta	
GKDD-475-MONOMER	GKDD-475		Dna-J like membrane chaperone protein	
GKDD-1761-MONOMER	GKDD-1761		flagella biosynthesis protein FliZ	
GKDD-1541-MONOMER	GKDD-1541		hypothetical protein	
GKDD-3427-MONOMER	GKDD-3427		hypothetical protein	
GKDD-373-MONOMER	GKDD-373		transposase for insertion sequence IS100	
GKDD-1692-MONOMER	GKDD-1692		L-serine dehydratase	
GKDD-3390-MONOMER	GKDD-3390		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	
GKDD-2647-MONOMER	GKDD-2647		hypothetical protein	
GKDD-393-MONOMER	GKDD-393		autoinducer-2 (AI-2) modifying protein LsrG	
GKDD-2737-MONOMER	GKDD-2737		adrenodoxin family ferredoxin	
GKDD-3043-MONOMER	GKDD-3043		hypothetical protein	
GKDD-1029-MONOMER	GKDD-1029		DNA polymerase III subunit epsilon	
GKDD-3276-MONOMER	GKDD-3276		phosphonate metabolism transcriptional regulator PhnF	
GKDD-2081-MONOMER	GKDD-2081		acyl-CoA thioester hydrolase	
GKDD-1507-MONOMER	GKDD-1507		hypothetical protein	
GKDD-2207-MONOMER	GKDD-2207		Mg(2+) transport ATPase	
GKDD-2110-MONOMER	GKDD-2110		hypothetical protein	
GKDD-124-MONOMER	GKDD-124		4-alpha-glucanotransferase	
GKDD-2780-MONOMER	GKDD-2780		pili chaperone protein	
GKDD-1935-MONOMER	GKDD-1935		hypothetical protein	
GKDD-1165-MONOMER	GKDD-1165		beta-lactam binding protein AmpH	
GKDD-2008-MONOMER	GKDD-2008		hypothetical protein	
GKDD-2983-MONOMER	GKDD-2983		peptidyl-prolyl cis-trans isomerase D	
GKDD-174-MONOMER	GKDD-174		hypothetical protein	
GKDD-1802-MONOMER	GKDD-1802		oxidoreductase	
GKDD-532-MONOMER	GKDD-532		cell division protein FtsQ	
GKDD-2876-MONOMER	GKDD-2876		assembly protein for periplasmic nitrate reductase	
GKDD-2270-MONOMER	GKDD-2270		major outer membrane lipoprotein	
GKDD-927-MONOMER	GKDD-927		hypothetical protein	
GKDD-322-MONOMER	GKDD-322		transcriptional activator RhaS	
GKDD-144-MONOMER	GKDD-144		hypothetical protein	
GKDD-497-MONOMER	GKDD-497		DedA family membrane protein	
GKDD-1898-MONOMER	GKDD-1898		hypothetical protein	
GKDD-2912-MONOMER	GKDD-2912		UDP-2,3-diacylglucosamine hydrolase	
GKDD-3842-MONOMER	GKDD-3842		adenine phosphoribosyltransferase	
GKDD-3466-MONOMER	GKDD-3466		metabolite transport protein	
GKDD-20-MONOMER	GKDD-20		serine/threonine protein kinase	
GKDD-1775-MONOMER	GKDD-1775		D-alanine/D-serine/glycine permease	
GKDD-4006-MONOMER	GKDD-4006		transposase	
GKDD-826-MONOMER	GKDD-826		hypothetical protein	
GKDD-193-MONOMER	GKDD-193		30S ribosomal protein S12	
GKDD-153-MONOMER	GKDD-153		phosphoglycolate phosphatase	
GKDD-1826-MONOMER	GKDD-1826		hypothetical protein	
GKDD-1533-MONOMER	GKDD-1533		DNA polymerase III subunit delta'	
GKDD-268-MONOMER	GKDD-268		hypothetical protein	
GKDD-3935-MONOMER	GKDD-3935		F0F1 ATP synthase subunit I	
GKDD-4107-MONOMER	GKDD-4107		putative resolvase	
GKDD-176-MONOMER	GKDD-176		ABC transporter	
GKDD-3684-MONOMER	GKDD-3684		transposase for the IS1541 insertion element	
GKDD-2208-MONOMER	GKDD-2208		quaternary ammonium compound-resistance protein	
GKDD-3236-MONOMER	GKDD-3236		hypothetical protein	
GKDD-1340-MONOMER	GKDD-1340		metallo-beta-lactamase superfamily protein	
GKDD-3110-MONOMER	GKDD-3110		two-component response-regulatory protein YehT	
GKDD-1608-MONOMER	GKDD-1608		hypothetical protein	
GKDD-3357-MONOMER	GKDD-3357		transposase for the IS1541 insertion element	
GKDD-2009-MONOMER	GKDD-2009		phage tail protein	
GKDD-613-MONOMER	GKDD-613		DNA primase	
GKDD-3764-MONOMER	GKDD-3764		hypothetical protein	
GKDD-3647-MONOMER	GKDD-3647		hypothetical protein	
GKDD-292-MONOMER	GKDD-292		tellurium resistance protein	
GKDD-2708-MONOMER	GKDD-2708		hypothetical protein	
GKDD-1388-MONOMER	GKDD-1388		3-ketoacyl-ACP reductase	
GKDD-1254-MONOMER	GKDD-1254		D-alanyl-D-alanine carboxypeptidase	
GKDD-957-MONOMER	GKDD-957		protease III	
GKDD-3817-MONOMER	GKDD-3817		insulinase family protease	
GKDD-3968-MONOMER	GKDD-3968		hypothetical protein	
GKDD-2657-MONOMER	GKDD-2657		hypothetical protein	
GKDD-2752-MONOMER	GKDD-2752		serine hydroxymethyltransferase	
GKDD-1304-MONOMER	GKDD-1304		cysteine/glutathione ABC transporter membrane protein/ATP-binding protein	
GKDD-2696-MONOMER	GKDD-2696		multidrug efflux system subunit MdtA	
GKDD-766-MONOMER	GKDD-766		general secretion pathway protein H	
GKDD-2332-MONOMER	GKDD-2332		hypothetical protein	
GKDD-3618-MONOMER	GKDD-3618		LysR family transcriptional regulator	
GKDD-1013-MONOMER	GKDD-1013		DL-methionine transporter permease	
GKDD-3768-MONOMER	GKDD-3768		glucose-1-phosphate adenylyltransferase	
GKDD-504-MONOMER	GKDD-504		transposase for insertion sequence IS100	
GKDD-2406-MONOMER	GKDD-2406		hypothetical protein	
GKDD-3519-MONOMER	GKDD-3519		hypothetical protein	
GKDD-4122-MONOMER	GKDD-4122		putative transcriptional regulator	
GKDD-3724-MONOMER	GKDD-3724		threonine dehydratase	
GKDD-1529-MONOMER	GKDD-1529		transposase for the IS1541 insertion element	
GKDD-2454-MONOMER	GKDD-2454		LuxR family transcriptional regulator	
GKDD-1556-MONOMER	GKDD-1556		peptidase T	
GKDD-595-MONOMER	GKDD-595		aminotransferase	
GKDD-4070-MONOMER	GKDD-4070		Yop secretion and targeting control protein	
GKDD-3044-MONOMER	GKDD-3044		gamma-glutamyl phosphate reductase	
GKDD-4013-MONOMER	GKDD-4013		hypothetical protein	
GKDD-398-MONOMER	GKDD-398		ABC transporter ATP-binding protein	
GKDD-3659-MONOMER	GKDD-3659		sugar phosphatase	
GKDD-2209-MONOMER	GKDD-2209		pyruvate-flavodoxin oxidoreductase	
GKDD-1590-MONOMER	GKDD-1590		purine-binding chemotaxis protein	
GKDD-1809-MONOMER	GKDD-1809		hypothetical protein	
GKDD-1936-MONOMER	GKDD-1936		hypothetical protein	
GKDD-2984-MONOMER	GKDD-2984		transcriptional regulator HU subunit beta	
GKDD-2010-MONOMER	GKDD-2010		hypothetical protein	
GKDD-1195-MONOMER	GKDD-1195		hypothetical protein	
GKDD-1114-MONOMER	GKDD-1114		hypothetical protein	
GKDD-3615-MONOMER	GKDD-3615		uridine phosphorylase	
GKDD-2877-MONOMER	GKDD-2877		ferredoxin-type protein NapF	
GKDD-2529-MONOMER	GKDD-2529		urease accessory protein	
GKDD-2271-MONOMER	GKDD-2271		transposase for the IS1541 insertion element	
GKDD-2051-MONOMER	GKDD-2051		hypothetical protein	
GKDD-2801-MONOMER	GKDD-2801		dimethyl sulfoxide reductase subunit C	
GKDD-3875-MONOMER	GKDD-3875		formate dehydrogenase accessory protein	
GKDD-948-MONOMER	GKDD-948		peptidase T	
GKDD-2715-MONOMER	GKDD-2715		hypothetical protein	
GKDD-83-MONOMER	GKDD-83		sulfate transporter subunit	
GKDD-600-MONOMER	GKDD-600		translational inhibitor protein	
GKDD-231-MONOMER	GKDD-231		potassium transporter peripheral membrane component	
GKDD-2766-MONOMER	GKDD-2766		DNA-binding transcriptional regulator	
GKDD-361-MONOMER	GKDD-361		RNA-binding protein Hfq	
GKDD-889-MONOMER	GKDD-889		hypothetical protein	
GKDD-561-MONOMER	GKDD-561		autotransporter protein	
GKDD-1425-MONOMER	GKDD-1425		heme-binding protein	
GKDD-1633-MONOMER	GKDD-1633		transport protein	
GKDD-1385-MONOMER	GKDD-1385		hypothetical protein	
GKDD-1298-MONOMER	GKDD-1298		ATP-dependent Clp protease adaptor protein ClpS	
GKDD-2672-MONOMER	GKDD-2672		regulatory protein	
GKDD-718-MONOMER	GKDD-718		hypothetical protein	
GKDD-2210-MONOMER	GKDD-2210		C32 tRNA thiolase	
GKDD-2827-MONOMER	GKDD-2827		hypothetical protein	
GKDD-3682-MONOMER	GKDD-3682		uroporphyrinogen III C-methyltransferase	
GKDD-3112-MONOMER	GKDD-3112		hypothetical protein	
GKDD-98-MONOMER	GKDD-98		transposase/IS protein	
GKDD-307-MONOMER	GKDD-307		tRNA-dihydrouridine synthase A	
GKDD-189-MONOMER	GKDD-189		DNA-binding protein	
GKDD-2011-MONOMER	GKDD-2011		transposase for the IS1541 insertion element	
GKDD-1578-MONOMER	GKDD-1578		beta-D-galactosidase	
GKDD-1140-MONOMER	GKDD-1140		ABC transporter integral membrane protein	
GKDD-1269-MONOMER	GKDD-1269		hypothetical protein	
GKDD-988-MONOMER	GKDD-988		1-deoxy-D-xylulose 5-phosphate reductoisomerase	
GKDD-107-MONOMER	GKDD-107		ATP-dependent protease peptidase subunit	
GKDD-2544-MONOMER	GKDD-2544		hypothetical protein	
GKDD-796-MONOMER	GKDD-796		ThiJ/PfpI family thiamine biogenesis protein	
GKDD-1979-MONOMER	GKDD-1979		hypothetical protein	
GKDD-1643-MONOMER	GKDD-1643		sugar ABC transporter permease	
GKDD-2333-MONOMER	GKDD-2333		hypothetical protein	
GKDD-2082-MONOMER	GKDD-2082		intracellular septation protein A	
GKDD-1129-MONOMER	GKDD-1129		hypothetical protein	
GKDD-3482-MONOMER	GKDD-3482		rod shape-determining protein MreB	
GKDD-1089-MONOMER	GKDD-1089		molybdate transporter ATP-binding protein	
GKDD-902-MONOMER	GKDD-902		sugar transport ATP-binding protein	
GKDD-3906-MONOMER	GKDD-3906		DNA polymerase III subunit beta	
GKDD-3163-MONOMER	GKDD-3163		hypothetical protein	
GKDD-1451-MONOMER	GKDD-1451		ATPase	
GKDD-3810-MONOMER	GKDD-3810		autotransporter protein	
GKDD-1693-MONOMER	GKDD-1693		hypothetical protein	
GKDD-970-MONOMER	GKDD-970		RNA 2'-O-ribose methyltransferase	
GKDD-1240-MONOMER	GKDD-1240		endonuclease IV	
GKDD-3045-MONOMER	GKDD-3045		gamma-glutamyl kinase	
GKDD-2420-MONOMER	GKDD-2420		NADH dehydrogenase subunit A	
GKDD-3506-MONOMER	GKDD-3506		peptidase PmbA	
GKDD-2111-MONOMER	GKDD-2111		hypothetical protein	
GKDD-3295-MONOMER	GKDD-3295		GIY-YIG nuclease superfamily protein	
GKDD-1166-MONOMER	GKDD-1166		transport protein	
GKDD-1937-MONOMER	GKDD-1937		multidrug resistance protein MdtH	
GKDD-2985-MONOMER	GKDD-2985		DNA-binding ATP-dependent protease La	
GKDD-2012-MONOMER	GKDD-2012		hypothetical protein	
GKDD-1522-MONOMER	GKDD-1522		50S ribosomal protein L32	
GKDD-1211-MONOMER	GKDD-1211		substrate-binding transport protein	
GKDD-912-MONOMER	GKDD-912		hypothetical protein	
GKDD-3549-MONOMER	GKDD-3549		phosphoribosylamine--glycine ligase	
GKDD-1042-MONOMER	GKDD-1042		transposase for the IS1541 insertion element	
GKDD-2878-MONOMER	GKDD-2878		nitrate/nitrite response regulator protein NarP	
GKDD-280-MONOMER	GKDD-280		methylenetetrahydrofolate reductase	
GKDD-2272-MONOMER	GKDD-2272		transposase for insertion sequence IS100	
GKDD-3714-MONOMER	GKDD-3714		hypothetical protein	
GKDD-2594-MONOMER	GKDD-2594		hypothetical protein	
GKDD-3250-MONOMER	GKDD-3250		type IV pilin biogenesis protein	
GKDD-3181-MONOMER	GKDD-3181		stationary phase survival protein SurE	
GKDD-3843-MONOMER	GKDD-3843		hypothetical protein	
GKDD-677-MONOMER	GKDD-677		flagellar MS-ring protein	
GKDD-2211-MONOMER	GKDD-2211		hypothetical protein	
GKDD-21-MONOMER	GKDD-21		periplasmic protein disulfide isomerase I	
GKDD-1469-MONOMER	GKDD-1469		6-phosphogluconate dehydrogenase	
GKDD-2928-MONOMER	GKDD-2928		membrane efflux protein	
GKDD-4077-MONOMER	GKDD-4077		needle complex export protein	
GKDD-3323-MONOMER	GKDD-3323		dihydropteroate synthase	
GKDD-827-MONOMER	GKDD-827		primase	
GKDD-1794-MONOMER	GKDD-1794		hypothetical protein	
GKDD-207-MONOMER	GKDD-207		30S ribosomal protein S3	
GKDD-1653-MONOMER	GKDD-1653		hypothetical protein	
GKDD-1869-MONOMER	GKDD-1869		succinylarginine dihydrolase	
GKDD-545-MONOMER	GKDD-545		hypothetical protein	
GKDD-4051-MONOMER	GKDD-4051		hypothetical protein	
GKDD-2794-MONOMER	GKDD-2794		iron ABC transporter permease	
GKDD-3633-MONOMER	GKDD-3633		leucine/isoleucine/valine transporter ATP-binding protein	
GKDD-1827-MONOMER	GKDD-1827		fimbrial usher protein	
GKDD-1884-MONOMER	GKDD-1884		hypothetical protein	
GKDD-139-MONOMER	GKDD-139		hypothetical protein	
GKDD-3593-MONOMER	GKDD-3593		potassium transporter	
GKDD-2013-MONOMER	GKDD-2013		phage minor tail protein	
GKDD-1738-MONOMER	GKDD-1738		flagellar biosynthesis protein FliR	
GKDD-1341-MONOMER	GKDD-1341		aromatic amino acid aminotransferase	
GKDD-3113-MONOMER	GKDD-3113		transposase for the IS1541 insertion element	
GKDD-1121-MONOMER	GKDD-1121		adenylate cyclase	
GKDD-2381-MONOMER	GKDD-2381		glutamine ABC transporter ATP-binding protein	
GKDD-1362-MONOMER	GKDD-1362		Lon protease	
GKDD-742-MONOMER	GKDD-742		fused phosphoenolpyruvate-protein phosphotransferase PtsP/GAF domain-containing protein	
GKDD-3969-MONOMER	GKDD-3969		hypothetical protein	
GKDD-1377-MONOMER	GKDD-1377		sulfite reductase subunit protein	
GKDD-1284-MONOMER	GKDD-1284		chorismate mutase	
GKDD-767-MONOMER	GKDD-767		general secretion pathway protein G	
GKDD-2334-MONOMER	GKDD-2334		hypothetical protein	
GKDD-2503-MONOMER	GKDD-2503		hypothetical protein	
GKDD-3774-MONOMER	GKDD-3774		hypothetical protein	
GKDD-1571-MONOMER	GKDD-1571		hypothetical protein	
GKDD-468-MONOMER	GKDD-468		hypothetical protein	
GKDD-1051-MONOMER	GKDD-1051		succinate dehydrogenase cytochrome b556 large membrane subunit	
GKDD-725-MONOMER	GKDD-725		hypothetical protein	
GKDD-653-MONOMER	GKDD-653		hypothetical protein	
GKDD-425-MONOMER	GKDD-425		DNA repair protein RadA	
GKDD-2456-MONOMER	GKDD-2456		cold shock protein CspE	
GKDD-3269-MONOMER	GKDD-3269		hypothetical protein	
GKDD-2689-MONOMER	GKDD-2689		chaperone	
GKDD-943-MONOMER	GKDD-943		autotransporter protein	
GKDD-3046-MONOMER	GKDD-3046		DNA-binding transcriptional regulator Crl	
GKDD-3560-MONOMER	GKDD-3560		thiamine-phosphate pyrophosphorylase	
GKDD-1720-MONOMER	GKDD-1720		flagellar basal body rod modification protein	
GKDD-2578-MONOMER	GKDD-2578		signal peptidase I	
GKDD-2014-MONOMER	GKDD-2014		hypothetical protein	
GKDD-2649-MONOMER	GKDD-2649		hypothetical protein	
GKDD-1938-MONOMER	GKDD-1938		ribosomal-protein-S5-alanine N-acetyltransferase	
GKDD-2986-MONOMER	GKDD-2986		ATP-dependent protease ATP-binding subunit ClpX	
GKDD-2879-MONOMER	GKDD-2879		hypothetical protein	
GKDD-3405-MONOMER	GKDD-3405		PTS system transporter subunit IIA-like nitrogen-regulatory protein PtsN	
GKDD-1196-MONOMER	GKDD-1196		hypothetical protein	
GKDD-3310-MONOMER	GKDD-3310		polynucleotide phosphorylase	
GKDD-2273-MONOMER	GKDD-2273		transposase/IS protein	
GKDD-1226-MONOMER	GKDD-1226		carbohydrate kinase	
GKDD-2052-MONOMER	GKDD-2052		pyrimidine (deoxy)nucleoside triphosphate pyrophosphohydrolase	
GKDD-2716-MONOMER	GKDD-2716		transposase for the IS1541 insertion element	
GKDD-3876-MONOMER	GKDD-3876		superoxide dismutase	
GKDD-3374-MONOMER	GKDD-3374		monofunctional biosynthetic peptidoglycan transglycosylase	
GKDD-1078-MONOMER	GKDD-1078		starvation-inducible protein	
GKDD-3654-MONOMER	GKDD-3654		sn-glycerol-3-phosphate dehydrogenase subunit C	
GKDD-1496-MONOMER	GKDD-1496		hypothetical protein	
GKDD-1856-MONOMER	GKDD-1856		hypothetical protein	
GKDD-2212-MONOMER	GKDD-2212		regulatory protein	
GKDD-2642-MONOMER	GKDD-2642		hypothetical protein	
GKDD-627-MONOMER	GKDD-627		3,4-dihydroxy-2-butanone 4-phosphate synthase	
GKDD-1765-MONOMER	GKDD-1765		amino-acid ABC transporter ATP-binding protein YecC	
GKDD-1426-MONOMER	GKDD-1426		ABC transporter ATP-binding protein	
GKDD-3607-MONOMER	GKDD-3607		Sec-independent protein translocase protein TatA	
GKDD-3786-MONOMER	GKDD-3786		PfkB family carbohydrate kinase	
GKDD-2898-MONOMER	GKDD-2898		lipoprotein	
GKDD-2558-MONOMER	GKDD-2558		3',5'-cyclic-nucleotide phosphodiesterase	
GKDD-3930-MONOMER	GKDD-3930		ATP synthase F0F1 subunit alpha	
GKDD-338-MONOMER	GKDD-338		co-chaperonin GroES	
GKDD-2607-MONOMER	GKDD-2607		3-ketoacyl-CoA thiolase	
GKDD-1009-MONOMER	GKDD-1009		prolyl-tRNA synthetase	
GKDD-2015-MONOMER	GKDD-2015		hypothetical protein	
GKDD-2828-MONOMER	GKDD-2828		hypothetical protein	
GKDD-2616-MONOMER	GKDD-2616		hypothetical protein	
GKDD-3114-MONOMER	GKDD-3114		50S ribosomal protein L19	
GKDD-3748-MONOMER	GKDD-3748		soluble pyridine nucleotide transhydrogenase	
GKDD-577-MONOMER	GKDD-577		hypothetical protein	
GKDD-1601-MONOMER	GKDD-1601		chemotaxis regulatory protein CheY	
GKDD-3343-MONOMER	GKDD-3343		inorganic pyrophosphatase	
GKDD-479-MONOMER	GKDD-479		hypothetical protein	
GKDD-4056-MONOMER	GKDD-4056		YopT chaperone	
GKDD-797-MONOMER	GKDD-797		LacI family regulatory protein	
GKDD-1980-MONOMER	GKDD-1980		integrase	
GKDD-2399-MONOMER	GKDD-2399		hypothetical protein	
GKDD-2335-MONOMER	GKDD-2335		hypothetical protein	
GKDD-2083-MONOMER	GKDD-2083		hypothetical protein	
GKDD-166-MONOMER	GKDD-166		para-aminobenzoate synthase component II	
GKDD-3907-MONOMER	GKDD-3907		chromosome replication initiator DnaA	
GKDD-62-MONOMER	GKDD-62		ADP-heptose:LPS heptosyltransferase II	
GKDD-3941-MONOMER	GKDD-3941		putative phage tail protein	
GKDD-735-MONOMER	GKDD-735		siderophore biosysnthesis protein	
GKDD-558-MONOMER	GKDD-558		serine/threonine transporter SstT	
GKDD-1542-MONOMER	GKDD-1542		beta-hexosaminidase	
GKDD-3730-MONOMER	GKDD-3730		hypothetical protein	
GKDD-1623-MONOMER	GKDD-1623		hypothetical protein	
GKDD-1694-MONOMER	GKDD-1694		para-aminobenzoate synthase component I	
GKDD-2738-MONOMER	GKDD-2738		chaperone protein HscA	
GKDD-3047-MONOMER	GKDD-3047		fermentation/respiration switch protein	
GKDD-51-MONOMER	GKDD-51		nucleoid occlusion protein	
GKDD-3515-MONOMER	GKDD-3515		transposase for insertion sequence IS100	
GKDD-2913-MONOMER	GKDD-2913		phosphoribosylaminoimidazole carboxylase catalytic subunit PurE	
GKDD-202-MONOMER	GKDD-202		50S ribosomal protein L4	
GKDD-2522-MONOMER	GKDD-2522		binding-protein-dependent transport protein	
GKDD-2016-MONOMER	GKDD-2016		phage-like membrane protein	
GKDD-3237-MONOMER	GKDD-3237		hypothetical protein	
GKDD-2112-MONOMER	GKDD-2112		orotidine 5'-phosphate decarboxylase	
GKDD-125-MONOMER	GKDD-125		DNA uptake protein	
GKDD-2781-MONOMER	GKDD-2781		frimbrial protein	
GKDD-1167-MONOMER	GKDD-1167		hypothetical protein	
GKDD-1939-MONOMER	GKDD-1939		oxidoreductase	
GKDD-2987-MONOMER	GKDD-2987		ATP-dependent Clp protease proteolytic subunit	
GKDD-2880-MONOMER	GKDD-2880		aminoglycoside/multidrug efflux system	
GKDD-3580-MONOMER	GKDD-3580		transposase/IS protein	
GKDD-1124-MONOMER	GKDD-1124		hypothetical protein	
GKDD-160-MONOMER	GKDD-160		hypothetical protein	
GKDD-3438-MONOMER	GKDD-3438		deoxyribose-phosphate aldolase	
GKDD-2274-MONOMER	GKDD-2274		murein L,D-transpeptidase	
GKDD-3414-MONOMER	GKDD-3414		hypothetical protein	
GKDD-928-MONOMER	GKDD-928		hypothetical protein	
GKDD-323-MONOMER	GKDD-323		transcriptional activator RhaR	
GKDD-384-MONOMER	GKDD-384		M48 peptidase family protein	
GKDD-1899-MONOMER	GKDD-1899		decarboxylase	
